"long","lat","group","order","region","subregion"
-87.1182327270508,30.3954105377197,9,2240,"florida",NA
-87.1411514282227,30.3839530944824,9,2241,"florida",NA
-87.1640701293945,30.3839530944824,9,2242,"florida",NA
-87.1812591552734,30.3839530944824,9,2243,"florida",NA
-87.1869888305664,30.3896808624268,9,2244,"florida",NA
-87.1869888305664,30.3954105377197,9,2245,"florida",NA
-87.1755294799805,30.4011421203613,9,2246,"florida",NA
-87.158332824707,30.4183292388916,9,2247,"florida",NA
-87.1239624023438,30.4240608215332,9,2248,"florida",NA
-87.078125,30.4355182647705,9,2249,"florida",NA
-87.0552062988281,30.4355182647705,9,2250,"florida",NA
-87.0208282470703,30.4469795227051,9,2251,"florida",NA
-86.986457824707,30.4756240844727,9,2252,"florida",NA
-86.9749908447266,30.4813556671143,9,2253,"florida",NA
-86.9749908447266,30.4985427856445,9,2254,"florida",NA
-86.9807205200195,30.5100040435791,9,2255,"florida",NA
-87.0036392211914,30.5157318115234,9,2256,"florida",NA
-87.0150985717773,30.5329189300537,9,2257,"florida",NA
-87.0150985717773,30.5501117706299,9,2258,"florida",NA
-87.0150985717773,30.5730266571045,9,2259,"florida",NA
-87.0208282470703,30.5844879150391,9,2260,"florida",NA
-87.0322952270508,30.5844879150391,9,2261,"florida",NA
-87.0494766235352,30.5615692138672,9,2262,"florida",NA
-87.072395324707,30.5157318115234,9,2263,"florida",NA
-87.078125,30.4928131103516,9,2264,"florida",NA
-87.089584350586,30.4870853424072,9,2265,"florida",NA
-87.1067733764648,30.4870853424072,9,2266,"florida",NA
-87.1239624023438,30.4928131103516,9,2267,"florida",NA
-87.1239624023438,30.5100040435791,9,2268,"florida",NA
-87.1182327270508,30.5386505126953,9,2269,"florida",NA
-87.1296920776367,30.5501117706299,9,2270,"florida",NA
-87.1468811035156,30.5615692138672,9,2271,"florida",NA
-87.1697998046875,30.5844879150391,9,2272,"florida",NA
-87.1869888305664,30.5902175903320,9,2273,"florida",NA
-87.2041702270508,30.5902175903320,9,2274,"florida",NA
-87.1984481811523,30.5672988891602,9,2275,"florida",NA
-87.1869888305664,30.5501117706299,9,2276,"florida",NA
-87.1755294799805,30.5157318115234,9,2277,"florida",NA
-87.1812591552734,30.4870853424072,9,2278,"florida",NA
-87.1984481811523,30.4584369659424,9,2279,"florida",NA
-87.2213668823242,30.4412479400635,9,2280,"florida",NA
-87.261474609375,30.4240608215332,9,2281,"florida",NA
-87.2958450317383,30.4011421203613,9,2282,"florida",NA
-87.3073120117188,30.4011421203613,9,2283,"florida",NA
-87.3130416870117,30.3839530944824,9,2284,"florida",NA
-87.3187713623047,30.3724918365479,9,2285,"florida",NA
-87.335952758789,30.3724918365479,9,2286,"florida",NA
-87.3817901611328,30.3667621612549,9,2287,"florida",NA
-87.3932571411133,30.3610343933105,9,2288,"florida",NA
-87.4047164916992,30.3438453674316,9,2289,"florida",NA
-87.4104385375977,30.3381156921387,9,2290,"florida",NA
-87.439094543457,30.3323860168457,9,2291,"florida",NA
-87.4906539916992,30.3151969909668,9,2292,"florida",NA
-87.5078430175781,30.3151969909668,9,2293,"florida",NA
-87.5135726928711,30.3266544342041,9,2294,"florida",NA
-87.5135726928711,30.3323860168457,9,2295,"florida",NA
-87.4677352905273,30.3553047180176,9,2296,"florida",NA
-87.4620056152344,30.3610343933105,9,2297,"florida",NA
-87.4620056152344,30.3896808624268,9,2298,"florida",NA
-87.4505462646484,30.4011421203613,9,2299,"florida",NA
-87.439094543457,30.4183292388916,9,2300,"florida",NA
-87.439094543457,30.4240608215332,9,2301,"florida",NA
-87.4218978881836,30.4297866821289,9,2302,"florida",NA
-87.4047164916992,30.4297866821289,9,2303,"florida",NA
-87.3932571411133,30.4469795227051,9,2304,"florida",NA
-87.3989868164062,30.4584369659424,9,2305,"florida",NA
-87.44482421875,30.4928131103516,9,2306,"florida",NA
-87.4620056152344,30.5100040435791,9,2307,"florida",NA
-87.4677352905273,30.527193069458,9,2308,"florida",NA
-87.4620056152344,30.5443801879883,9,2309,"florida",NA
-87.4333572387695,30.5844879150391,9,2310,"florida",NA
-87.4104385375977,30.6188640594482,9,2311,"florida",NA
-87.4104385375977,30.6475124359131,9,2312,"florida",NA
-87.4218978881836,30.6761589050293,9,2313,"florida",NA
-87.4505462646484,30.6990776062012,9,2314,"florida",NA
-87.4620056152344,30.7105388641357,9,2315,"florida",NA
-87.4906539916992,30.7219963073730,9,2316,"florida",NA
-87.5479507446289,30.7735633850098,9,2317,"florida",NA
-87.610969543457,30.8423175811768,9,2318,"florida",NA
-87.6338958740234,30.8595085144043,9,2319,"florida",NA
-87.6396255493164,30.8766975402832,9,2320,"florida",NA
-87.6338958740234,30.8996162414551,9,2321,"florida",NA
-87.610969543457,30.9339923858643,9,2322,"florida",NA
-87.6052474975586,30.9569110870361,9,2323,"florida",NA
-87.6052474975586,31.0084743499756,9,2324,"florida",NA
-87.1812591552734,31.0084743499756,9,2325,"florida",NA
-86.7973709106445,31.0084743499756,9,2326,"florida",NA
-86.705696105957,31.0084743499756,9,2327,"florida",NA
-86.3905715942383,31.0084743499756,9,2328,"florida",NA
-86.2014999389648,31.0084743499756,9,2329,"florida",NA
-86.0467987060547,31.0084743499756,9,2330,"florida",NA
-85.5196762084961,31.0084743499756,9,2331,"florida",NA
-85.4967651367188,31.0084743499756,9,2332,"florida",NA
-85.0154800415039,30.9970169067383,9,2333,"florida",NA
-80.8901824951172,32.0397987365723,10,2335,"georgia",NA
-80.8500747680664,32.0283432006836,10,2336,"georgia",NA
-80.8443450927734,32.0168800354004,10,2337,"georgia",NA
-80.8500747680664,31.9939613342285,10,2338,"georgia",NA
-80.8844528198242,31.9710464477539,10,2339,"georgia",NA
-80.930290222168,31.9595851898193,10,2340,"georgia",NA
-80.9532089233398,31.9538555145264,10,2341,"georgia",NA
-80.9646682739258,31.9423980712891,10,2342,"georgia",NA
-80.9589385986328,31.9252090454102,10,2343,"georgia",NA
-80.9474716186523,31.9022903442383,10,2344,"georgia",NA
-80.9875793457031,31.8793716430664,10,2345,"georgia",NA
-81.0105056762695,31.8736419677734,10,2346,"georgia",NA
-81.0391464233398,31.885103225708,10,2347,"georgia",NA
-81.096450805664,31.8908290863037,10,2348,"georgia",NA
-81.1079025268555,31.8793716430664,10,2349,"georgia",NA
-81.1136322021484,31.8621845245361,10,2350,"georgia",NA
-81.0907211303711,31.8564529418945,10,2351,"georgia",NA
-81.0849838256836,31.8335342407227,10,2352,"georgia",NA
-81.0735244750977,31.8335342407227,10,2353,"georgia",NA
-81.0391464233398,31.8278045654297,10,2354,"georgia",NA
-81.0391464233398,31.8163471221924,10,2355,"georgia",NA
-81.0448837280273,31.8048877716064,10,2356,"georgia",NA
-81.0735244750977,31.7876968383789,10,2357,"georgia",NA
-81.0849838256836,31.7762393951416,10,2358,"georgia",NA
-81.1079025268555,31.7418632507324,10,2359,"georgia",NA
-81.1250915527344,31.7304019927979,10,2360,"georgia",NA
-81.1422882080078,31.7475910186768,10,2361,"georgia",NA
-81.1766586303711,31.7533206939697,10,2362,"georgia",NA
-81.199577331543,31.7304019927979,10,2363,"georgia",NA
-81.1823959350586,31.7246723175049,10,2364,"georgia",NA
-81.1823959350586,31.6845645904541,10,2365,"georgia",NA
-81.1709289550781,31.6731071472168,10,2366,"georgia",NA
-81.1365585327148,31.6902942657471,10,2367,"georgia",NA
-81.1308212280273,31.6845645904541,10,2368,"georgia",NA
-81.1308212280273,31.6559181213379,10,2369,"georgia",NA
-81.1365585327148,31.6158123016357,10,2370,"georgia",NA
-81.1537399291992,31.5814323425293,10,2371,"georgia",NA
-81.1651992797852,31.5585174560547,10,2372,"georgia",NA
-81.19384765625,31.5757045745850,10,2373,"georgia",NA
-81.205307006836,31.5814323425293,10,2374,"georgia",NA
-81.2282333374023,31.569974899292,10,2375,"georgia",NA
-81.2511444091797,31.5585174560547,10,2376,"georgia",NA
-81.2740631103516,31.5585174560547,10,2377,"georgia",NA
-81.2855224609375,31.5413246154785,10,2378,"georgia",NA
-81.2855224609375,31.5241374969482,10,2379,"georgia",NA
-81.2740631103516,31.5184097290039,10,2380,"georgia",NA
-81.2568740844727,31.5184097290039,10,2381,"georgia",NA
-81.2454147338867,31.5298671722412,10,2382,"georgia",NA
-81.2110366821289,31.5355987548828,10,2383,"georgia",NA
-81.199577331543,31.5355987548828,10,2384,"georgia",NA
-81.19384765625,31.5241374969482,10,2385,"georgia",NA
-81.19384765625,31.5126800537109,10,2386,"georgia",NA
-81.205307006836,31.4897613525391,10,2387,"georgia",NA
-81.2282333374023,31.4668426513672,10,2388,"georgia",NA
-81.2454147338867,31.4095478057861,10,2389,"georgia",NA
-81.2511444091797,31.3980865478516,10,2390,"georgia",NA
-81.2912521362305,31.4152774810791,10,2391,"georgia",NA
-81.3027114868164,31.4095478057861,10,2392,"georgia",NA
-81.3199005126953,31.4038162231445,10,2393,"georgia",NA
-81.3256301879883,31.3808975219727,10,2394,"georgia",NA
-81.3256301879883,31.3522510528564,10,2395,"georgia",NA
-81.3256301879883,31.3350601196289,10,2396,"georgia",NA
-81.3428192138672,31.3236026763916,10,2397,"georgia",NA
-81.4058456420898,31.3407917022705,10,2398,"georgia",NA
-81.4287643432617,31.3407917022705,10,2399,"georgia",NA
-81.4402160644531,31.3236026763916,10,2400,"georgia",NA
-81.4459457397461,31.3236026763916,10,2401,"georgia",NA
-81.4230346679688,31.3064136505127,10,2402,"georgia",NA
-81.4001083374023,31.2663078308105,10,2403,"georgia",NA
-81.4001083374023,31.2605762481689,10,2404,"georgia",NA
-81.4115753173828,31.2491188049316,10,2405,"georgia",NA
-81.4287643432617,31.2319278717041,10,2406,"georgia",NA
-81.4402160644531,31.2090129852295,10,2407,"georgia",NA
-81.4459457397461,31.2032814025879,10,2408,"georgia",NA
-81.4402160644531,31.1459865570068,10,2409,"georgia",NA
-81.4402160644531,31.1345252990723,10,2410,"georgia",NA
-81.4516830444336,31.1287956237793,10,2411,"georgia",NA
-81.4746017456055,31.1287956237793,10,2412,"georgia",NA
-81.5089797973633,31.1631755828857,10,2413,"georgia",NA
-81.5204315185547,31.180362701416,10,2414,"georgia",NA
-81.5318908691406,31.1860942840576,10,2415,"georgia",NA
-81.5433578491211,31.180362701416,10,2416,"georgia",NA
-81.5318908691406,31.1631755828857,10,2417,"georgia",NA
-81.5261611938477,31.1517143249512,10,2418,"georgia",NA
-81.5376205444336,31.1287956237793,10,2419,"georgia",NA
-81.5261611938477,31.117338180542,10,2420,"georgia",NA
-81.5032501220703,31.1058807373047,10,2421,"georgia",NA
-81.4860534667969,31.0944194793701,10,2422,"georgia",NA
-81.4803237915039,31.0600433349609,10,2423,"georgia",NA
-81.4688720703125,31.0313930511475,10,2424,"georgia",NA
-81.4402160644531,31.0485820770264,10,2425,"georgia",NA
-81.4344940185547,31.0657730102539,10,2426,"georgia",NA
-81.4230346679688,31.1058807373047,10,2427,"georgia",NA
-81.4115753173828,31.1116065979004,10,2428,"georgia",NA
-81.4058456420898,31.1058807373047,10,2429,"georgia",NA
-81.4001083374023,31.0886878967285,10,2430,"georgia",NA
-81.4001083374023,31.0657730102539,10,2431,"georgia",NA
-81.4058456420898,31.0371246337891,10,2432,"georgia",NA
-81.4230346679688,31.0199356079102,10,2433,"georgia",NA
-81.4402160644531,31.0199356079102,10,2434,"georgia",NA
-81.4574127197266,31.0084743499756,10,2435,"georgia",NA
-81.4746017456055,30.9970169067383,10,2436,"georgia",NA
-81.4975204467773,30.9970169067383,10,2437,"georgia",NA
-81.5089797973633,30.9912872314453,10,2438,"georgia",NA
-81.5089797973633,30.9740982055664,10,2439,"georgia",NA
-81.4975204467773,30.9626407623291,10,2440,"georgia",NA
-81.4746017456055,30.9683685302734,10,2441,"georgia",NA
-81.4574127197266,30.9683685302734,10,2442,"georgia",NA
-81.4459457397461,30.9626407623291,10,2443,"georgia",NA
-81.4516830444336,30.9454498291016,10,2444,"georgia",NA
-81.4803237915039,30.9225311279297,10,2445,"georgia",NA
-81.4975204467773,30.8996162414551,10,2446,"georgia",NA
-81.5032501220703,30.8824234008789,10,2447,"georgia",NA
-81.5032501220703,30.8595085144043,10,2448,"georgia",NA
-81.5147094726562,30.8423175811768,10,2449,"georgia",NA
-81.5204315185547,30.8251285552979,10,2450,"georgia",NA
-81.5204315185547,30.8079414367676,10,2451,"georgia",NA
-81.4860534667969,30.7792911529541,10,2452,"georgia",NA
-81.4860534667969,30.7621040344238,10,2453,"georgia",NA
-81.5089797973633,30.727725982666,10,2454,"georgia",NA
-81.554817199707,30.7162666320801,10,2455,"georgia",NA
-81.6006546020508,30.7219963073730,10,2456,"georgia",NA
-81.6350326538086,30.727725982666,10,2457,"georgia",NA
-81.652214050293,30.7449150085449,10,2458,"georgia",NA
-81.6694030761719,30.7449150085449,10,2459,"georgia",NA
-81.6923217773438,30.7334575653076,10,2460,"georgia",NA
-81.7324295043945,30.7621040344238,10,2461,"georgia",NA
-81.7496185302734,30.7735633850098,10,2462,"georgia",NA
-81.7725372314453,30.7678337097168,10,2463,"georgia",NA
-81.8011856079102,30.7907524108887,10,2464,"georgia",NA
-81.835563659668,30.7907524108887,10,2465,"georgia",NA
-81.8756713867188,30.8079414367676,10,2466,"georgia",NA
-81.8928527832031,30.8308601379395,10,2467,"georgia",NA
-81.9272384643555,30.8251285552979,10,2468,"georgia",NA
-81.9444198608398,30.8251285552979,10,2469,"georgia",NA
-81.9616165161133,30.8079414367676,10,2470,"georgia",NA
-81.9730682373047,30.7964820861816,10,2471,"georgia",NA
-81.9845275878906,30.7907524108887,10,2472,"georgia",NA
-82.0131759643555,30.7964820861816,10,2473,"georgia",NA
-82.0246353149414,30.7907524108887,10,2474,"georgia",NA
-82.0246353149414,30.7678337097168,10,2475,"georgia",NA
-82.0475616455078,30.7506446838379,10,2476,"georgia",NA
-82.0532913208008,30.7334575653076,10,2477,"georgia",NA
-82.0532913208008,30.7048072814941,10,2478,"georgia",NA
-82.0475616455078,30.6188640594482,10,2479,"georgia",NA
-82.0303649902344,30.5844879150391,10,2480,"georgia",NA
-82.0246353149414,30.5558376312256,10,2481,"georgia",NA
-82.0303649902344,30.5157318115234,10,2482,"georgia",NA
-82.0360946655273,30.4412479400635,10,2483,"georgia",NA
-82.0475616455078,30.3839530944824,10,2484,"georgia",NA
-82.0475616455078,30.3610343933105,10,2485,"georgia",NA
-82.087661743164,30.3553047180176,10,2486,"georgia",NA
-82.1220397949219,30.3610343933105,10,2487,"georgia",NA
-82.1621475219727,30.3610343933105,10,2488,"georgia",NA
-82.1793365478516,30.3724918365479,10,2489,"georgia",NA
-82.2079849243164,30.3954105377197,10,2490,"georgia",NA
-82.2079849243164,30.4698944091797,10,2491,"georgia",NA
-82.2137145996094,30.4928131103516,10,2492,"georgia",NA
-82.2309036254883,30.5100040435791,10,2493,"georgia",NA
-82.2423629760742,30.527193069458,10,2494,"georgia",NA
-82.2251739501953,30.5386505126953,10,2495,"georgia",NA
-82.2137145996094,30.5615692138672,10,2496,"georgia",NA
-82.460090637207,30.5730266571045,10,2497,"georgia",NA
-82.6033248901367,30.5844879150391,10,2498,"georgia",NA
-82.7064590454102,30.5902175903320,10,2499,"georgia",NA
-83.1247100830078,30.6188640594482,10,2500,"georgia",NA
-83.2851486206055,30.6303253173828,10,2501,"georgia",NA
-83.3825454711914,30.6303253173828,10,2502,"georgia",NA
-83.5945434570312,30.6475124359131,10,2503,"georgia",NA
-83.7606964111328,30.6589698791504,10,2504,"georgia",NA
-84.0128021240234,30.6704311370850,10,2505,"georgia",NA
-84.087287902832,30.6761589050293,10,2506,"georgia",NA
-84.3107452392578,30.6876201629639,10,2507,"georgia",NA
-84.373764038086,30.6876201629639,10,2508,"georgia",NA
-84.8665084838867,30.7162666320801,10,2509,"georgia",NA
-84.8779678344727,30.727725982666,10,2510,"georgia",NA
-84.9066162109375,30.7449150085449,10,2511,"georgia",NA
-84.9409942626953,30.7850227355957,10,2512,"georgia",NA
-84.9467239379883,30.8595085144043,10,2513,"georgia",NA
-84.9409942626953,30.8881549835205,10,2514,"georgia",NA
-84.9467239379883,30.8996162414551,10,2515,"georgia",NA
-84.9753723144531,30.9225311279297,10,2516,"georgia",NA
-84.998291015625,30.9626407623291,10,2517,"georgia",NA
-85.0154800415039,30.9970169067383,10,2518,"georgia",NA
-85.0154800415039,31.0027484893799,10,2519,"georgia",NA
-85.0326690673828,31.0371246337891,10,2520,"georgia",NA
-85.0326690673828,31.0772304534912,10,2521,"georgia",NA
-85.0383987426758,31.0944194793701,10,2522,"georgia",NA
-85.0441284179688,31.1116065979004,10,2523,"georgia",NA
-85.0899658203125,31.1402568817139,10,2524,"georgia",NA
-85.1128768920898,31.1746330261230,10,2525,"georgia",NA
-85.1128768920898,31.1918201446533,10,2526,"georgia",NA
-85.1243438720703,31.254846572876,10,2527,"georgia",NA
-85.1243438720703,31.2834949493408,10,2528,"georgia",NA
-85.1014175415039,31.3006839752197,10,2529,"georgia",NA
-85.0956954956055,31.3407917022705,10,2530,"georgia",NA
-85.0956954956055,31.4095478057861,10,2531,"georgia",NA
-85.0842361450195,31.4439239501953,10,2532,"georgia",NA
-85.0842361450195,31.4783000946045,10,2533,"georgia",NA
-85.0613098144531,31.5241374969482,10,2534,"georgia",NA
-85.0613098144531,31.5585174560547,10,2535,"georgia",NA
-85.0785064697266,31.6158123016357,10,2536,"georgia",NA
-85.1186065673828,31.6845645904541,10,2537,"georgia",NA
-85.1300735473633,31.7304019927979,10,2538,"georgia",NA
-85.1358032226562,31.7762393951416,10,2539,"georgia",NA
-85.1358032226562,31.7876968383789,10,2540,"georgia",NA
-85.1415252685547,31.8679141998291,10,2541,"georgia",NA
-85.1071472167969,31.9366664886475,10,2542,"georgia",NA
-85.0785064697266,31.9595851898193,10,2543,"georgia",NA
-85.0613098144531,31.9939613342285,10,2544,"georgia",NA
-85.0613098144531,32.0283432006836,10,2545,"georgia",NA
-85.0613098144531,32.0627174377441,10,2546,"georgia",NA
-85.0613098144531,32.085636138916,10,2547,"georgia",NA
-85.0613098144531,32.1028251647949,10,2548,"georgia",NA
-85.0613098144531,32.1200141906738,10,2549,"georgia",NA
-85.0498580932617,32.1601181030273,10,2550,"georgia",NA
-84.992561340332,32.1830368041992,10,2551,"georgia",NA
-84.9696426391602,32.2002258300781,10,2552,"georgia",NA
-84.9524536132812,32.228874206543,10,2553,"georgia",NA
-84.9295349121094,32.2346076965332,10,2554,"georgia",NA
-84.9008865356445,32.2517929077148,10,2555,"georgia",NA
-84.9238052368164,32.2804412841797,10,2556,"georgia",NA
-84.9753723144531,32.3090896606445,10,2557,"georgia",NA
-85.004020690918,32.3377380371094,10,2558,"georgia",NA
-84.9810943603516,32.3778457641602,10,2559,"georgia",NA
-84.9753723144531,32.4236831665039,10,2560,"georgia",NA
-84.992561340332,32.4695167541504,10,2561,"georgia",NA
-84.986831665039,32.4981651306152,10,2562,"georgia",NA
-85.009750366211,32.5268173217773,10,2563,"georgia",NA
-85.0498580932617,32.5554618835449,10,2564,"georgia",NA
-85.0670394897461,32.6070289611816,10,2565,"georgia",NA
-85.1014175415039,32.6356735229492,10,2566,"georgia",NA
-85.1014175415039,32.67578125,10,2567,"georgia",NA
-85.1243438720703,32.7330818176270,10,2568,"georgia",NA
-85.1300735473633,32.7502670288086,10,2569,"georgia",NA
-85.1300735473633,32.7674560546875,10,2570,"georgia",NA
-85.1472549438477,32.7903747558594,10,2571,"georgia",NA
-85.170181274414,32.8419418334961,10,2572,"georgia",NA
-85.1930923461914,32.8591270446777,10,2573,"georgia",NA
-85.1930923461914,32.8705902099609,10,2574,"georgia",NA
-85.2389297485352,33.1054992675781,10,2575,"georgia",NA
-85.2446594238281,33.1169624328613,10,2576,"georgia",NA
-85.2962265014648,33.4320907592773,10,2577,"georgia",NA
-85.3134155273438,33.4951095581055,10,2578,"georgia",NA
-85.3477935791016,33.6612701416016,10,2579,"georgia",NA
-85.3936309814453,33.9076423645020,10,2580,"georgia",NA
-85.4050903320312,33.9592094421387,10,2581,"georgia",NA
-85.4280090332031,34.0795288085938,10,2582,"georgia",NA
-85.4681167602539,34.2628746032715,10,2583,"georgia",NA
-85.525405883789,34.5837326049805,10,2584,"georgia",NA
-85.5426025390625,34.6181106567383,10,2585,"georgia",NA
-85.5884399414062,34.8415641784668,10,2586,"georgia",NA
-85.6113510131836,34.9790725708008,10,2587,"georgia",NA
-85.456657409668,34.9790725708008,10,2588,"georgia",NA
-85.3649826049805,34.9790725708008,10,2589,"georgia",NA
-85.273307800293,34.9790725708008,10,2590,"georgia",NA
-84.992561340332,34.9790725708008,10,2591,"georgia",NA
-84.826400756836,34.9848022460938,10,2592,"georgia",NA
-84.7748336791992,34.9848022460938,10,2593,"georgia",NA
-84.6315994262695,34.9848022460938,10,2594,"georgia",NA
-84.3279266357422,34.9848022460938,10,2595,"georgia",NA
-84.3221969604492,34.9962654113770,10,2596,"georgia",NA
-84.3221969604492,34.9905319213867,10,2597,"georgia",NA
-84.1445846557617,34.9790725708008,10,2598,"georgia",NA
-84.0185317993164,34.9790725708008,10,2599,"georgia",NA
-83.9497756958008,34.9790725708008,10,2600,"georgia",NA
-83.5830841064453,34.9905319213867,10,2601,"georgia",NA
-83.5143280029297,34.9905319213867,10,2602,"georgia",NA
-83.1361770629883,34.9962654113770,10,2603,"georgia",NA
-83.1075286865234,34.9905319213867,10,2604,"georgia",NA
-83.1304473876953,34.9618835449219,10,2605,"georgia",NA
-83.1419067382812,34.93896484375,10,2606,"georgia",NA
-83.182014465332,34.9160461425781,10,2607,"georgia",NA
-83.3080596923828,34.8129158020020,10,2608,"georgia",NA
-83.3252563476562,34.7899971008301,10,2609,"georgia",NA
-83.3538970947266,34.7441596984863,10,2610,"georgia",NA
-83.365364074707,34.7269744873047,10,2611,"georgia",NA
-83.365364074707,34.7040557861328,10,2612,"georgia",NA
-83.3481674194336,34.6754035949707,10,2613,"georgia",NA
-83.3137969970703,34.663948059082,10,2614,"georgia",NA
-83.2736892700195,34.6181106567383,10,2615,"georgia",NA
-83.2450408935547,34.6181106567383,10,2616,"georgia",NA
-83.2049331665039,34.6123809814453,10,2617,"georgia",NA
-83.182014465332,34.6009216308594,10,2618,"georgia",NA
-83.1590957641602,34.5837326049805,10,2619,"georgia",NA
-83.1075286865234,34.5264358520508,10,2620,"georgia",NA
-83.0616912841797,34.4977912902832,10,2621,"georgia",NA
-83.00439453125,34.486328125,10,2622,"georgia",NA
-82.9585647583008,34.4806022644043,10,2623,"georgia",NA
-82.9012603759766,34.4748725891113,10,2624,"georgia",NA
-82.8726196289062,34.4634094238281,10,2625,"georgia",NA
-82.8554229736328,34.4347648620605,10,2626,"georgia",NA
-82.8382339477539,34.3717384338379,10,2627,"georgia",NA
-82.8210525512695,34.348819732666,10,2628,"georgia",NA
-82.7866744995117,34.3029823303223,10,2629,"georgia",NA
-82.7522964477539,34.2571449279785,10,2630,"georgia",NA
-82.740837097168,34.211311340332,10,2631,"georgia",NA
-82.735107421875,34.1883926391602,10,2632,"georgia",NA
-82.723648071289,34.1654739379883,10,2633,"georgia",NA
-82.6892700195312,34.1368255615234,10,2634,"georgia",NA
-82.6663513183594,34.1196365356445,10,2635,"georgia",NA
-82.6377029418945,34.0795288085938,10,2636,"georgia",NA
-82.6205139160156,34.0623397827148,10,2637,"georgia",NA
-82.6033248901367,34.0508804321289,10,2638,"georgia",NA
-82.5918655395508,34.0222358703613,10,2639,"georgia",NA
-82.563217163086,33.9592094421387,10,2640,"georgia",NA
-82.5517578125,33.9477462768555,10,2641,"georgia",NA
-82.5059280395508,33.9133720397949,10,2642,"georgia",NA
-82.4887313842773,33.8904533386230,10,2643,"georgia",NA
-82.4658126831055,33.8789939880371,10,2644,"georgia",NA
-82.4142532348633,33.8618049621582,10,2645,"georgia",NA
-82.3684158325195,33.8331565856934,10,2646,"georgia",NA
-82.3053817749023,33.7873191833496,10,2647,"georgia",NA
-82.288200378418,33.7758636474609,10,2648,"georgia",NA
-82.2652740478516,33.7529449462891,10,2649,"georgia",NA
-82.2480926513672,33.7300262451172,10,2650,"georgia",NA
-82.2194366455078,33.6899185180664,10,2651,"georgia",NA
-82.2022552490234,33.6498107910156,10,2652,"georgia",NA
-82.1736068725586,33.6154365539551,10,2653,"georgia",NA
-82.1564178466797,33.5982437133789,10,2654,"georgia",NA
-82.1163101196289,33.5925178527832,10,2655,"georgia",NA
-82.0933990478516,33.586784362793,10,2656,"georgia",NA
-82.0418243408203,33.5466804504395,10,2657,"georgia",NA
-82.001724243164,33.5180282592773,10,2658,"georgia",NA
-81.9845275878906,33.4951095581055,10,2659,"georgia",NA
-81.9272384643555,33.4607353210449,10,2660,"georgia",NA
-81.9272384643555,33.449275970459,10,2661,"georgia",NA
-81.9329605102539,33.4320907592773,10,2662,"georgia",NA
-81.9444198608398,33.4034385681152,10,2663,"georgia",NA
-81.9386901855469,33.3862533569336,10,2664,"georgia",NA
-81.9444198608398,33.3633346557617,10,2665,"georgia",NA
-81.9329605102539,33.3404159545898,10,2666,"georgia",NA
-81.8699417114258,33.317497253418,10,2667,"georgia",NA
-81.8470230102539,33.2716598510742,10,2668,"georgia",NA
-81.8527450561523,33.2487411499023,10,2669,"georgia",NA
-81.8470230102539,33.2315521240234,10,2670,"georgia",NA
-81.8126373291016,33.2143630981445,10,2671,"georgia",NA
-81.7839965820312,33.2200927734375,10,2672,"georgia",NA
-81.7610778808594,33.2029037475586,10,2673,"georgia",NA
-81.7725372314453,33.1742553710938,10,2674,"georgia",NA
-81.7610778808594,33.1570663452148,10,2675,"georgia",NA
-81.7381591796875,33.12841796875,10,2676,"georgia",NA
-81.6808700561523,33.1054992675781,10,2677,"georgia",NA
-81.6292953491211,33.0883102416992,10,2678,"georgia",NA
-81.554817199707,33.0424728393555,10,2679,"georgia",NA
-81.5089797973633,33.0195579528809,10,2680,"georgia",NA
-81.4860534667969,32.996639251709,10,2681,"georgia",NA
-81.4975204467773,32.9336166381836,10,2682,"georgia",NA
-81.4746017456055,32.9164276123047,10,2683,"georgia",NA
-81.4574127197266,32.8877792358398,10,2684,"georgia",NA
-81.4516830444336,32.853401184082,10,2685,"georgia",NA
-81.4230346679688,32.8419418334961,10,2686,"georgia",NA
-81.4173049926758,32.7789154052734,10,2687,"georgia",NA
-81.4115753173828,32.7388076782227,10,2688,"georgia",NA
-81.4230346679688,32.7216186523438,10,2689,"georgia",NA
-81.4230346679688,32.7044296264648,10,2690,"georgia",NA
-81.4058456420898,32.67578125,10,2691,"georgia",NA
-81.4058456420898,32.6528625488281,10,2692,"georgia",NA
-81.4115753173828,32.6356735229492,10,2693,"georgia",NA
-81.3943862915039,32.6070289611816,10,2694,"georgia",NA
-81.3600082397461,32.5783805847168,10,2695,"georgia",NA
-81.3370895385742,32.5726509094238,10,2696,"georgia",NA
-81.2912521362305,32.5554618835449,10,2697,"georgia",NA
-81.199577331543,32.4809799194336,10,2698,"georgia",NA
-81.19384765625,32.4637908935547,10,2699,"georgia",NA
-81.1823959350586,32.4236831665039,10,2700,"georgia",NA
-81.1594696044922,32.3778457641602,10,2701,"georgia",NA
-81.1365585327148,32.3434677124023,10,2702,"georgia",NA
-81.1250915527344,32.3205490112305,10,2703,"georgia",NA
-81.1308212280273,32.2976303100586,10,2704,"georgia",NA
-81.1422882080078,32.228874206543,10,2705,"georgia",NA
-81.1594696044922,32.1830368041992,10,2706,"georgia",NA
-81.1537399291992,32.1601181030273,10,2707,"georgia",NA
-81.1365585327148,32.1314735412598,10,2708,"georgia",NA
-81.1250915527344,32.1142845153809,10,2709,"georgia",NA
-81.0907211303711,32.0970954895020,10,2710,"georgia",NA
-81.0506134033203,32.091365814209,10,2711,"georgia",NA
-80.9990463256836,32.085636138916,10,2712,"georgia",NA
